Proposal,votes_id,votes_voter,votes_created,votes_choice,votes_vp
0xada54df6c07216c894e7df55969799054334e32c997b7b9565be62084f0ad366,0x8de9c4cb6b6f64791227801698d6434a7555646e1b4df79dde977e6eddf21b73,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654071749.0,1,7.0
0xada54df6c07216c894e7df55969799054334e32c997b7b9565be62084f0ad366,0x8de9c4cb6b6f64791227801698d6434a7555646e1b4df79dde977e6eddf21b73,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654071749.0,1,7.0
0xa545ecad22c851dc330da435e14944010545c9dfc82ecf035050845c8da7267e,0xecc9d04f921ec63799e49d7f41a0a733140b9b3d08a011ce848426d85d70dad7,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1652002836.0,2,11.0
0xa545ecad22c851dc330da435e14944010545c9dfc82ecf035050845c8da7267e,0xecc9d04f921ec63799e49d7f41a0a733140b9b3d08a011ce848426d85d70dad7,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1652002836.0,2,11.0
0x1a8ddef788546498e1ac24349419a120f3b30aa682ee314619835e22223a9349,0xa14ae21524a896ba0bcc5dd83ad0546af05b7c340bfaf211c806d616c85474f6,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651675472.0,{'1': 100},11.0
0x1a8ddef788546498e1ac24349419a120f3b30aa682ee314619835e22223a9349,0xa14ae21524a896ba0bcc5dd83ad0546af05b7c340bfaf211c806d616c85474f6,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651675472.0,{'1': 100},11.0
0x5b02a7559388f6442f39fc6c8340cfb327161c4c83eb61878eac1afa8fb978a0,0x5b62fa5c20daeeca71522ad1c6aea8556f26cf850c7ace09600b78dbb0900ce2,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651584045.0,1,11.0
0x5b02a7559388f6442f39fc6c8340cfb327161c4c83eb61878eac1afa8fb978a0,0x5b62fa5c20daeeca71522ad1c6aea8556f26cf850c7ace09600b78dbb0900ce2,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651584045.0,1,11.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0xfd19773e0f156e3ba597324cf1d6cf14d32ef63f2b74efe2a3acc937986e43fd,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650734665.0,1,7.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0x66a006d6e1e4541879af35f5b0177179356f45f2ff1137f002978d95f419b75c,0x8A39eC10AE914CD71DE75A766D7Beb78C1286D0e,1650734625.0,1,4.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0xfd19773e0f156e3ba597324cf1d6cf14d32ef63f2b74efe2a3acc937986e43fd,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650734665.0,1,7.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0x66a006d6e1e4541879af35f5b0177179356f45f2ff1137f002978d95f419b75c,0x8A39eC10AE914CD71DE75A766D7Beb78C1286D0e,1650734625.0,1,4.0
0x077dfd4c9e16905837e54b3939f5543bc1414cbfbe4175f9f988b364e86256c7,0xd927545d51375491f5d9527099084d2816b2e53289a51f244e8eae154cefc42d,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650858812.0,2,7.0
0x077dfd4c9e16905837e54b3939f5543bc1414cbfbe4175f9f988b364e86256c7,0xd927545d51375491f5d9527099084d2816b2e53289a51f244e8eae154cefc42d,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650858812.0,2,7.0
0x4675e59a92310e1523690b07e67e7febb9d3e96c4bc4f57f5f3312c165b29a46,0x3e4e686d5e5ae85085c39f8d1106c339e767bea7e6c4d87bf907740cb9e65904,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650732779.0,1,7.0
0x4675e59a92310e1523690b07e67e7febb9d3e96c4bc4f57f5f3312c165b29a46,0x3e4e686d5e5ae85085c39f8d1106c339e767bea7e6c4d87bf907740cb9e65904,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650732779.0,1,7.0
0xfd06a5d0eb8d2b50ca98280cebd30785b4435def91c696c86ef6d987095cf918,0x6df5f88dbe7c5c114cb9991fd93a2395c669e1608ca681f041b0eefced6cadb0,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654154075.0,1,7.0
0xfd06a5d0eb8d2b50ca98280cebd30785b4435def91c696c86ef6d987095cf918,0x6df5f88dbe7c5c114cb9991fd93a2395c669e1608ca681f041b0eefced6cadb0,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654154075.0,1,7.0
0xada54df6c07216c894e7df55969799054334e32c997b7b9565be62084f0ad366,0x8de9c4cb6b6f64791227801698d6434a7555646e1b4df79dde977e6eddf21b73,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654071749.0,1,7.0
0xada54df6c07216c894e7df55969799054334e32c997b7b9565be62084f0ad366,0x8de9c4cb6b6f64791227801698d6434a7555646e1b4df79dde977e6eddf21b73,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654071749.0,1,7.0
0xa545ecad22c851dc330da435e14944010545c9dfc82ecf035050845c8da7267e,0xecc9d04f921ec63799e49d7f41a0a733140b9b3d08a011ce848426d85d70dad7,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1652002836.0,2,11.0
0xa545ecad22c851dc330da435e14944010545c9dfc82ecf035050845c8da7267e,0xecc9d04f921ec63799e49d7f41a0a733140b9b3d08a011ce848426d85d70dad7,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1652002836.0,2,11.0
0x1a8ddef788546498e1ac24349419a120f3b30aa682ee314619835e22223a9349,0xa14ae21524a896ba0bcc5dd83ad0546af05b7c340bfaf211c806d616c85474f6,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651675472.0,{'1': 100},11.0
0x1a8ddef788546498e1ac24349419a120f3b30aa682ee314619835e22223a9349,0xa14ae21524a896ba0bcc5dd83ad0546af05b7c340bfaf211c806d616c85474f6,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651675472.0,{'1': 100},11.0
0x5b02a7559388f6442f39fc6c8340cfb327161c4c83eb61878eac1afa8fb978a0,0x5b62fa5c20daeeca71522ad1c6aea8556f26cf850c7ace09600b78dbb0900ce2,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651584045.0,1,11.0
0x5b02a7559388f6442f39fc6c8340cfb327161c4c83eb61878eac1afa8fb978a0,0x5b62fa5c20daeeca71522ad1c6aea8556f26cf850c7ace09600b78dbb0900ce2,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651584045.0,1,11.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0xfd19773e0f156e3ba597324cf1d6cf14d32ef63f2b74efe2a3acc937986e43fd,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650734665.0,1,7.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0x66a006d6e1e4541879af35f5b0177179356f45f2ff1137f002978d95f419b75c,0x8A39eC10AE914CD71DE75A766D7Beb78C1286D0e,1650734625.0,1,4.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0xfd19773e0f156e3ba597324cf1d6cf14d32ef63f2b74efe2a3acc937986e43fd,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650734665.0,1,7.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0x66a006d6e1e4541879af35f5b0177179356f45f2ff1137f002978d95f419b75c,0x8A39eC10AE914CD71DE75A766D7Beb78C1286D0e,1650734625.0,1,4.0
0x077dfd4c9e16905837e54b3939f5543bc1414cbfbe4175f9f988b364e86256c7,0xd927545d51375491f5d9527099084d2816b2e53289a51f244e8eae154cefc42d,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650858812.0,2,7.0
QmZwnht7pRE2xGnUoQMU37eoNV8eEnobrejPZwDzdpBjaY,QmesJhaqKBtLK7zpC9yCZrLMTqgJwFMkBtLkJg18u51j6k,0xdde553b4fC83EaA9802EcF7Fe35F7701bfc7cE56,1627554172.0,1,0.49891337983228634
QmZwnht7pRE2xGnUoQMU37eoNV8eEnobrejPZwDzdpBjaY,QmesJhaqKBtLK7zpC9yCZrLMTqgJwFMkBtLkJg18u51j6k,0xdde553b4fC83EaA9802EcF7Fe35F7701bfc7cE56,1627554172.0,1,0.49891337983228634
QmWwo3TkBtUybd7wcwix6yuGtApR427FBCxiSGJNwowDoN,QmcZ8TpRkGpjfNDgta7YND3HBHbVJ4TwJN42kANstSQiKQ,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1618524794.0,1,2.061410249263087
QmWwo3TkBtUybd7wcwix6yuGtApR427FBCxiSGJNwowDoN,QmUqNwHL9aFG1tgdkBytg3X9JTRLnSoYLnDSdNGeQMUfcY,0xd714Dd60e22BbB1cbAFD0e40dE5Cfa7bBDD3F3C8,1618496248.0,1,0.6503623796673264
QmWwo3TkBtUybd7wcwix6yuGtApR427FBCxiSGJNwowDoN,QmcZ8TpRkGpjfNDgta7YND3HBHbVJ4TwJN42kANstSQiKQ,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1618524794.0,1,2.061410249263087
QmWwo3TkBtUybd7wcwix6yuGtApR427FBCxiSGJNwowDoN,QmUqNwHL9aFG1tgdkBytg3X9JTRLnSoYLnDSdNGeQMUfcY,0xd714Dd60e22BbB1cbAFD0e40dE5Cfa7bBDD3F3C8,1618496248.0,1,0.6503623796673264
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmQHbreEmbhDsDrRDP8cV5r8Lim3m2iu7iUNT6wjAWR1V1,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1616704103.0,2,2.414856351663087
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmV8Dg5jyYJfv2RuqW6WwMX5BC1MmWTUWnf6Lh4e2bdihj,0xd714Dd60e22BbB1cbAFD0e40dE5Cfa7bBDD3F3C8,1616685383.0,2,0.20041733731371836
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmXxQA5fLUnxQbvCaQX1F7RYp12BpkP8MgKPoK2GdYteqU,0x08Fb5797b3D751D022736F6DF6006a39c049c2C6,1616337187.0,1,0.15962601628877185
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmYGGETLKWCAEs3U63H77n2MKyxM2r3xMmaSRzQa9yKhxS,0x44Ba78D48D0981c765DEE84C048Cea662eAe2E8f,1616337146.0,1,0.196898101
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmdCaXncTR5XS64BdF3U5av4cQSdc9ikUPcBKAzghXYMDE,0xE8Ef67a6677ba943c33b6C926598072e919b0B6D,1616102951.0,2,1.0106921621700549
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmezEYaRALq6krgD6thubabxdrceTrRkM2xEFpJDMFzvkp,0x24F15402C6Bb870554489b2fd2049A85d75B982f,1616035438.0,1,1.9186236710511002
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmQHbreEmbhDsDrRDP8cV5r8Lim3m2iu7iUNT6wjAWR1V1,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1616704103.0,2,2.414856351663087
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmV8Dg5jyYJfv2RuqW6WwMX5BC1MmWTUWnf6Lh4e2bdihj,0xd714Dd60e22BbB1cbAFD0e40dE5Cfa7bBDD3F3C8,1616685383.0,2,0.20041733731371836
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmXxQA5fLUnxQbvCaQX1F7RYp12BpkP8MgKPoK2GdYteqU,0x08Fb5797b3D751D022736F6DF6006a39c049c2C6,1616337187.0,1,0.15962601628877185
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmYGGETLKWCAEs3U63H77n2MKyxM2r3xMmaSRzQa9yKhxS,0x44Ba78D48D0981c765DEE84C048Cea662eAe2E8f,1616337146.0,1,0.196898101
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmdCaXncTR5XS64BdF3U5av4cQSdc9ikUPcBKAzghXYMDE,0xE8Ef67a6677ba943c33b6C926598072e919b0B6D,1616102951.0,2,1.0106921621700549
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmezEYaRALq6krgD6thubabxdrceTrRkM2xEFpJDMFzvkp,0x24F15402C6Bb870554489b2fd2049A85d75B982f,1616035438.0,1,1.9186236710511002
QmV7WfE1vxPdwNYoom57zTRBVB38hWRPCZJgXEgD2zxK65,QmSNHx5ouhMNXn87BXqK5HGQdQzbTTLBjfoqU4Z9YTNCwF,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1616022969.0,1,2.4765200702630867
QmV7WfE1vxPdwNYoom57zTRBVB38hWRPCZJgXEgD2zxK65,QmSNHx5ouhMNXn87BXqK5HGQdQzbTTLBjfoqU4Z9YTNCwF,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1616022969.0,1,2.4765200702630867
0xfd06a5d0eb8d2b50ca98280cebd30785b4435def91c696c86ef6d987095cf918,0x6df5f88dbe7c5c114cb9991fd93a2395c669e1608ca681f041b0eefced6cadb0,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654154075.0,1,7.0
0xfd06a5d0eb8d2b50ca98280cebd30785b4435def91c696c86ef6d987095cf918,0x6df5f88dbe7c5c114cb9991fd93a2395c669e1608ca681f041b0eefced6cadb0,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654154075.0,1,7.0
0xada54df6c07216c894e7df55969799054334e32c997b7b9565be62084f0ad366,0x8de9c4cb6b6f64791227801698d6434a7555646e1b4df79dde977e6eddf21b73,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654071749.0,1,7.0
0xada54df6c07216c894e7df55969799054334e32c997b7b9565be62084f0ad366,0x8de9c4cb6b6f64791227801698d6434a7555646e1b4df79dde977e6eddf21b73,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654071749.0,1,7.0
0xa545ecad22c851dc330da435e14944010545c9dfc82ecf035050845c8da7267e,0xecc9d04f921ec63799e49d7f41a0a733140b9b3d08a011ce848426d85d70dad7,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1652002836.0,2,11.0
0xa545ecad22c851dc330da435e14944010545c9dfc82ecf035050845c8da7267e,0xecc9d04f921ec63799e49d7f41a0a733140b9b3d08a011ce848426d85d70dad7,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1652002836.0,2,11.0
0x1a8ddef788546498e1ac24349419a120f3b30aa682ee314619835e22223a9349,0xa14ae21524a896ba0bcc5dd83ad0546af05b7c340bfaf211c806d616c85474f6,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651675472.0,{'1': 100},11.0
0x1a8ddef788546498e1ac24349419a120f3b30aa682ee314619835e22223a9349,0xa14ae21524a896ba0bcc5dd83ad0546af05b7c340bfaf211c806d616c85474f6,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651675472.0,{'1': 100},11.0
0x5b02a7559388f6442f39fc6c8340cfb327161c4c83eb61878eac1afa8fb978a0,0x5b62fa5c20daeeca71522ad1c6aea8556f26cf850c7ace09600b78dbb0900ce2,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651584045.0,1,11.0
0x5b02a7559388f6442f39fc6c8340cfb327161c4c83eb61878eac1afa8fb978a0,0x5b62fa5c20daeeca71522ad1c6aea8556f26cf850c7ace09600b78dbb0900ce2,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651584045.0,1,11.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0xfd19773e0f156e3ba597324cf1d6cf14d32ef63f2b74efe2a3acc937986e43fd,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650734665.0,1,7.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0x66a006d6e1e4541879af35f5b0177179356f45f2ff1137f002978d95f419b75c,0x8A39eC10AE914CD71DE75A766D7Beb78C1286D0e,1650734625.0,1,4.0
QmZwnht7pRE2xGnUoQMU37eoNV8eEnobrejPZwDzdpBjaY,QmesJhaqKBtLK7zpC9yCZrLMTqgJwFMkBtLkJg18u51j6k,0xdde553b4fC83EaA9802EcF7Fe35F7701bfc7cE56,1627554172.0,1,0.49891337983228634
QmZwnht7pRE2xGnUoQMU37eoNV8eEnobrejPZwDzdpBjaY,QmesJhaqKBtLK7zpC9yCZrLMTqgJwFMkBtLkJg18u51j6k,0xdde553b4fC83EaA9802EcF7Fe35F7701bfc7cE56,1627554172.0,1,0.49891337983228634
QmWwo3TkBtUybd7wcwix6yuGtApR427FBCxiSGJNwowDoN,QmcZ8TpRkGpjfNDgta7YND3HBHbVJ4TwJN42kANstSQiKQ,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1618524794.0,1,2.061410249263087
QmWwo3TkBtUybd7wcwix6yuGtApR427FBCxiSGJNwowDoN,QmUqNwHL9aFG1tgdkBytg3X9JTRLnSoYLnDSdNGeQMUfcY,0xd714Dd60e22BbB1cbAFD0e40dE5Cfa7bBDD3F3C8,1618496248.0,1,0.6503623796673264
QmWwo3TkBtUybd7wcwix6yuGtApR427FBCxiSGJNwowDoN,QmcZ8TpRkGpjfNDgta7YND3HBHbVJ4TwJN42kANstSQiKQ,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1618524794.0,1,2.061410249263087
QmWwo3TkBtUybd7wcwix6yuGtApR427FBCxiSGJNwowDoN,QmUqNwHL9aFG1tgdkBytg3X9JTRLnSoYLnDSdNGeQMUfcY,0xd714Dd60e22BbB1cbAFD0e40dE5Cfa7bBDD3F3C8,1618496248.0,1,0.6503623796673264
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmQHbreEmbhDsDrRDP8cV5r8Lim3m2iu7iUNT6wjAWR1V1,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1616704103.0,2,2.414856351663087
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmV8Dg5jyYJfv2RuqW6WwMX5BC1MmWTUWnf6Lh4e2bdihj,0xd714Dd60e22BbB1cbAFD0e40dE5Cfa7bBDD3F3C8,1616685383.0,2,0.20041733731371836
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmXxQA5fLUnxQbvCaQX1F7RYp12BpkP8MgKPoK2GdYteqU,0x08Fb5797b3D751D022736F6DF6006a39c049c2C6,1616337187.0,1,0.15962601628877185
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmYGGETLKWCAEs3U63H77n2MKyxM2r3xMmaSRzQa9yKhxS,0x44Ba78D48D0981c765DEE84C048Cea662eAe2E8f,1616337146.0,1,0.196898101
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmdCaXncTR5XS64BdF3U5av4cQSdc9ikUPcBKAzghXYMDE,0xE8Ef67a6677ba943c33b6C926598072e919b0B6D,1616102951.0,2,1.0106921621700549
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmezEYaRALq6krgD6thubabxdrceTrRkM2xEFpJDMFzvkp,0x24F15402C6Bb870554489b2fd2049A85d75B982f,1616035438.0,1,1.9186236710511002
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmQHbreEmbhDsDrRDP8cV5r8Lim3m2iu7iUNT6wjAWR1V1,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1616704103.0,2,2.414856351663087
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmV8Dg5jyYJfv2RuqW6WwMX5BC1MmWTUWnf6Lh4e2bdihj,0xd714Dd60e22BbB1cbAFD0e40dE5Cfa7bBDD3F3C8,1616685383.0,2,0.20041733731371836
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmXxQA5fLUnxQbvCaQX1F7RYp12BpkP8MgKPoK2GdYteqU,0x08Fb5797b3D751D022736F6DF6006a39c049c2C6,1616337187.0,1,0.15962601628877185
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmYGGETLKWCAEs3U63H77n2MKyxM2r3xMmaSRzQa9yKhxS,0x44Ba78D48D0981c765DEE84C048Cea662eAe2E8f,1616337146.0,1,0.196898101
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmdCaXncTR5XS64BdF3U5av4cQSdc9ikUPcBKAzghXYMDE,0xE8Ef67a6677ba943c33b6C926598072e919b0B6D,1616102951.0,2,1.0106921621700549
QmZQkuw2DFuut5FdYrDji2fKoHW3rWbQd9TbcWgDSufoHa,QmezEYaRALq6krgD6thubabxdrceTrRkM2xEFpJDMFzvkp,0x24F15402C6Bb870554489b2fd2049A85d75B982f,1616035438.0,1,1.9186236710511002
QmV7WfE1vxPdwNYoom57zTRBVB38hWRPCZJgXEgD2zxK65,QmSNHx5ouhMNXn87BXqK5HGQdQzbTTLBjfoqU4Z9YTNCwF,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1616022969.0,1,2.4765200702630867
QmV7WfE1vxPdwNYoom57zTRBVB38hWRPCZJgXEgD2zxK65,QmSNHx5ouhMNXn87BXqK5HGQdQzbTTLBjfoqU4Z9YTNCwF,0x7B2e78D4dFaABA045A167a70dA285E30E8FcA196,1616022969.0,1,2.4765200702630867
0xfd06a5d0eb8d2b50ca98280cebd30785b4435def91c696c86ef6d987095cf918,0x6df5f88dbe7c5c114cb9991fd93a2395c669e1608ca681f041b0eefced6cadb0,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654154075.0,1,7.0
0xfd06a5d0eb8d2b50ca98280cebd30785b4435def91c696c86ef6d987095cf918,0x6df5f88dbe7c5c114cb9991fd93a2395c669e1608ca681f041b0eefced6cadb0,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654154075.0,1,7.0
0xada54df6c07216c894e7df55969799054334e32c997b7b9565be62084f0ad366,0x8de9c4cb6b6f64791227801698d6434a7555646e1b4df79dde977e6eddf21b73,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654071749.0,1,7.0
0xada54df6c07216c894e7df55969799054334e32c997b7b9565be62084f0ad366,0x8de9c4cb6b6f64791227801698d6434a7555646e1b4df79dde977e6eddf21b73,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1654071749.0,1,7.0
0xa545ecad22c851dc330da435e14944010545c9dfc82ecf035050845c8da7267e,0xecc9d04f921ec63799e49d7f41a0a733140b9b3d08a011ce848426d85d70dad7,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1652002836.0,2,11.0
0xa545ecad22c851dc330da435e14944010545c9dfc82ecf035050845c8da7267e,0xecc9d04f921ec63799e49d7f41a0a733140b9b3d08a011ce848426d85d70dad7,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1652002836.0,2,11.0
0x1a8ddef788546498e1ac24349419a120f3b30aa682ee314619835e22223a9349,0xa14ae21524a896ba0bcc5dd83ad0546af05b7c340bfaf211c806d616c85474f6,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651675472.0,{'1': 100},11.0
0x1a8ddef788546498e1ac24349419a120f3b30aa682ee314619835e22223a9349,0xa14ae21524a896ba0bcc5dd83ad0546af05b7c340bfaf211c806d616c85474f6,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651675472.0,{'1': 100},11.0
0x5b02a7559388f6442f39fc6c8340cfb327161c4c83eb61878eac1afa8fb978a0,0x5b62fa5c20daeeca71522ad1c6aea8556f26cf850c7ace09600b78dbb0900ce2,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651584045.0,1,11.0
0x5b02a7559388f6442f39fc6c8340cfb327161c4c83eb61878eac1afa8fb978a0,0x5b62fa5c20daeeca71522ad1c6aea8556f26cf850c7ace09600b78dbb0900ce2,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1651584045.0,1,11.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0xfd19773e0f156e3ba597324cf1d6cf14d32ef63f2b74efe2a3acc937986e43fd,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650734665.0,1,7.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0x66a006d6e1e4541879af35f5b0177179356f45f2ff1137f002978d95f419b75c,0x8A39eC10AE914CD71DE75A766D7Beb78C1286D0e,1650734625.0,1,4.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0xfd19773e0f156e3ba597324cf1d6cf14d32ef63f2b74efe2a3acc937986e43fd,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650734665.0,1,7.0
0x6a17f472c1f1679e64ace47ef5ef6cc9d13f91c8886a827f0212744043c9f415,0x66a006d6e1e4541879af35f5b0177179356f45f2ff1137f002978d95f419b75c,0x8A39eC10AE914CD71DE75A766D7Beb78C1286D0e,1650734625.0,1,4.0
0x077dfd4c9e16905837e54b3939f5543bc1414cbfbe4175f9f988b364e86256c7,0xd927545d51375491f5d9527099084d2816b2e53289a51f244e8eae154cefc42d,0x5cF6e510E0C123E1e839376F8Ea1900Bb9B9A6C1,1650858812.0,2,7.0
